"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1979851833335292337","Sun Oct 19 13:40:45 +0000 2025","0","@bookwormbish ya Allah :( Coretax emang gapernah bisa diandelin di kala mepet huhu gue juga mempertanyakan kenapa sistem sebapuk ini exist UDAH MAU SETAHUN TETEP GA WARAS ","1979905562478313986","","bookwormbish","in","","0","1","0","https://x.com/undefined/status/1979905562478313986","2470445580",
"1979894853275467828","Sun Oct 19 12:58:12 +0000 2025","1","@kring_pajak coretax kenapa tb2 ga bsa login oiiii. Kalian apain iki. Astagaa. Udh 10bln bknnya makin bagus malah makin gajelas ","1979894853275467828","","kring_pajak","in","","0","0","0","https://x.com/undefined/status/1979894853275467828","1603578256656957445",
"1979889356187091034","Sun Oct 19 12:36:21 +0000 2025","0","Mau belajar lapor SPT Tahunan Badan? Gampang banget! Kini #KawanPajak bisa coba Simulator Terpandu Coretax tanpa perlu registrasi! Kunjungi sekarang: https://t.co/9mXKWKOZP7 Swipe untuk lihat 5 langkah mudahnya! https://t.co/OaAsDSPaUP","1979889356187091034","https://pbs.twimg.com/media/G3n63tJXMAAOS5f.jpg","","in","","0","0","0","https://x.com/undefined/status/1979889356187091034","3166360446",
"1979885609734013014","Sun Oct 19 12:21:28 +0000 2025","0","Halooooow coretax gabisa login kah? WTF HAPPENED LAGI SEMANGAT KERJA NIH BELA-BELAIN DI HARI MINGGU @DitjenPajakRI @kring_pajak","1979885609734013014","","","in","","0","2","0","https://x.com/undefined/status/1979885609734013014","138975499",
"1979884433353355295","Sun Oct 19 12:16:48 +0000 2025","0","dibikin stres sama 2 web hari ini coretax sama idn kontol","1979884433353355295","","","in","","0","0","0","https://x.com/undefined/status/1979884433353355295","403262559",
"1979503085816021456","Sun Oct 19 11:54:05 +0000 2025","0","@ikayunia27 iya kak akhirnya udh berhasil sign huhuuu berkali2 diuji sama coretax smga kita sllu kuat ya wkwkw","1979878719792857141","","ikayunia27","in","","0","0","0","https://x.com/undefined/status/1979878719792857141","1452864666204401664",
"1979872428508721192","Sun Oct 19 11:29:05 +0000 2025","0","proses npwp sore ini alhamdulillah lancar‍️ lupa sandi kapan bisa diakses yaa? #coretax #npwp #zonauang https://t.co/q7pKhVk5GB","1979872428508721192","https://pbs.twimg.com/media/G3nrei2XkAA2yLI.jpg","","in","","0","0","0","https://x.com/undefined/status/1979872428508721192","1471805548639047682",
"1979869619453317494","Sun Oct 19 11:17:56 +0000 2025","0","Wajib Pajak dari Seksi Pengawasan Lima menghadiri edukasi Coretax - Simulasi pelaporan SPT Tahunan PPh Badan yang dilaksanakan di aula Candrabhaga KPP Pratama Bekasi Utara pada hari Selasa 14 Oktober 2025. @ditjenpajakri @pajakjabar3 #Coretax #CTAS #PSIAP https://t.co/2HhdmJrGKH","1979869619453317494","https://pbs.twimg.com/media/G3no6V1WAAAM45t.jpg","","in","","0","0","0","https://x.com/undefined/status/1979869619453317494","1727875817961930752",
"1979851833335292337","Sun Oct 19 10:14:05 +0000 2025","0","@bookwormbish tipsnya jangan buka coretax pas weekend karena pasti maintenance huhu","1979853550714077331","","bookwormbish","in","","0","1","0","https://x.com/undefined/status/1979853550714077331","2470445580",
"1979851833335292337","Sun Oct 19 10:07:15 +0000 2025","0","akhirnya merasakan ke-bgst-an produk bernama coretax ya ALLAH BAPA ALLAH BAPA HERAN BANGET GUE INI KENAPA EXIST SIH KORTEK INI gue buang waktu 3 jam gegara ni sistem bapuk bener ","1979851833335292337","","","in","","0","1","0","https://x.com/undefined/status/1979851833335292337","1628629655925444611",
"1979670403984527757","Sun Oct 19 09:41:50 +0000 2025","0","@Rabbiyaya @kring_pajak Kita calon penghuni surga jalur coretax kak","1979845434626752889","","Rabbiyaya","in","","0","1","0","https://x.com/undefined/status/1979845434626752889","1139763635222278144",
"1974864298905366585","Sun Oct 19 09:18:22 +0000 2025","0","@thrillreads Yang satu itu nggak boleh ditinggal apalagi tahun depan nanti lapor SPT Tahunannya juga pake coretax.","1979839532733436019","","thrillreads","in","","0","0","0","https://x.com/undefined/status/1979839532733436019","1204641983005741057",
"1979836585312231511","Sun Oct 19 09:06:40 +0000 2025","0","gue nunggu data geometris coretax bisa buat bikin mie bahkan po bdts oshi gue. sebusuk itukah? @kring_pajak","1979836585312231511","","","in","","0","0","0","https://x.com/undefined/status/1979836585312231511","403262559",
"1979835193570873434","Sun Oct 19 09:01:08 +0000 2025","0","Wajib Pajak dari Seksi Pengawasan Lima menghadiri edukasi Coretax berupa simulasi pelaporan SPT Tahunan PPh Badan yang dilaksanakan di aula Candrabhaga KPP Pratama Bekasi Utara pada hari Selasa 14 Oktober 2025. @ditjenpajakri @pajakjabar3 #Coretax #CTAS #PSIAP https://t.co/5oHWDYnQSZ","1979835193570873434","https://pbs.twimg.com/media/G3nJfwSXEAERH-Z.jpg","","in","","0","0","0","https://x.com/undefined/status/1979835193570873434","1727875817961930752",
"1979824645521252366","Sun Oct 19 08:19:13 +0000 2025","0","Login coretax malah disuruh ubah password apaansikkkk?","1979824645521252366","","","in","","0","0","0","https://x.com/undefined/status/1979824645521252366","1166687433024425984",
"1974864298905366585","Sun Oct 19 08:13:22 +0000 2025","0","@Fhrz99 coretax nyempil ","1979823171424653450","","Fhrz99","in","","0","1","0","https://x.com/undefined/status/1979823171424653450","1341092054",
"1979806483132088636","Sun Oct 19 07:07:04 +0000 2025","0"," Yuk swipe untuk lihat keseruannya! Ceritain di kolom komentar apa tantangan terbesar kamu dalam urus laporan keuangan atau pajak UMKM? #UMKMNaikKelas #SeminarUMKM #PajakUMKM #LaporanKeuangan #Coretax #EnforceA #SeminarPajak #KonsultanPajak #TaxConsultant #UMKM","1979806488068805055","","EnforceA_info","in","","0","0","0","https://x.com/undefined/status/1979806488068805055","2509164265",
"1979806483132088636","Sun Oct 19 07:07:03 +0000 2025","0"," Dari pembukuan sederhana sampai simulasi pajak dan laporan via Coretax peserta belajar langsung cara bikin bisnis lebih siap naik kelas Karena UMKM yang taat pajak dan rapi laporannya pasti lebih mudah dapat peluang besar dari pembiayaan tender sampai ekspansi pasar","1979806485984296992","","EnforceA_info","in","","0","1","0","https://x.com/undefined/status/1979806485984296992","2509164265",
"1979801406380142943","Sun Oct 19 06:46:52 +0000 2025","0","Perasaan katanya coretax tadi lagi pemeliharaan sistem tapi kok sekarang masih bapuk","1979801406380142943","","","in","","0","0","0","https://x.com/undefined/status/1979801406380142943","364112215",
"1979798056133611542","Sun Oct 19 06:33:34 +0000 2025","0","Capek banget kerja di kantor keluarga gini nih. Hari minggu disuruh ngeprint pajak gegara coretax kemarin gk bisa diakses. Hari minggu bukannya istirahat tpi ini disuruh k kantor sndirian pula. Enaknya temen yg lain bisa turu","1979798056133611542","","","in","","0","0","0","https://x.com/undefined/status/1979798056133611542","2285906310",
"1978021503351636378","Sun Oct 19 06:31:06 +0000 2025","0","@DitjenPajakRI Akun coretax agar mudah penyampaian SPT","1979797438052647173","","DitjenPajakRI","in","","0","1","0","https://x.com/undefined/status/1979797438052647173","331298232",
"1979790953339920768","Sun Oct 19 06:05:20 +0000 2025","1","@kring_pajak min tolong ditindak lanjuti dari hari Sabtu Coretax tidak bisa perubahan kata sandi untuk yang sudah aktivasi ulang. Padahal email di cek di aktivasi sudah betul tapi ketika masuk ke lupa kata sandi. Malah salah. https://t.co/hAjo80h3ia","1979790953339920768","https://pbs.twimg.com/media/G3mhYH1XEAA0iQb.jpg","kring_pajak","in","","0","1","1","https://x.com/undefined/status/1979790953339920768","1306518919",
"1979776041930702916","Sun Oct 19 05:06:05 +0000 2025","0","Aktifin akun Coretax sekarang biar nanti pas lapor SPT lebih cepet. ","1979776041930702916","","","in","","0","0","0","https://x.com/undefined/status/1979776041930702916","1510194253464449028",
"1979531740743192859","Sun Oct 19 04:55:02 +0000 2025","0","@sahdibilangin @psikopites @somexthread Lu juga? Bantuin ngurus coretax bang","1979773260704395569","","sahdibilangin","in","","0","0","0","https://x.com/undefined/status/1979773260704395569","99040551",
"1979772161482207429","Sun Oct 19 04:50:40 +0000 2025","0","TAKE CARE OF YOUR TAXES WKWKWK jangan lupa lapor spt di coretax start 2026 besok mentemen","1979772161482207429","","","in","","0","2","0","https://x.com/undefined/status/1979772161482207429","1275952421814980609",
"1979766715321028654","Sun Oct 19 04:29:01 +0000 2025","0","heran bgt tiap mau tgl 20 coretax pasti maintenance pdhl di tgl2 itu banyak yg gunain","1979766715321028654","","","in","","0","1","0","https://x.com/undefined/status/1979766715321028654","1340994780663201793",
"1979531740743192859","Sun Oct 19 03:54:31 +0000 2025","0","@adydirnt @somexthread Keluar biaya nya lebih gede lagi. Nyedot apbn. Belum mark up nya belum korupsinya. Jadi di buat kayak restoran haidilao. Self service perusahaan cuma nyediain kuah a.kA coretax yang ga becus asli Kebanyak korupsi emang pemerintah kita.. aplikasi sampah. Emosi kalo inget coretax","1979758030695829932","","adydirnt","in","","0","0","0","https://x.com/undefined/status/1979758030695829932","1838363607761063937",
"1979531740743192859","Sun Oct 19 02:50:35 +0000 2025","0","@psikopites @somexthread Oh. Kamu pegawai pajak juga kah? Bantuin ngurus coretax dong bang","1979741943056978421","","psikopites","in","","0","1","0","https://x.com/undefined/status/1979741943056978421","99040551",
"1979464419529851288","Sun Oct 19 02:13:51 +0000 2025","2","gak ngurusin rakyat jelata rakyat kelas menengah. Jadi ngapain si luhut ganggu-ganggu duit pajak rakyat untuk kebutuhan orang kaya? Luhut ini gak berhenti-berhenti mengganggu uang pajak untuk kepentingannya sendiri. Sebelumnya minta duit satu trilliun untuk buat coretax yg","1979732696835506338","","lucimaya123","in","","0","1","0","https://x.com/undefined/status/1979732696835506338","3032152165",
"1979727324821282838","Sun Oct 19 01:52:30 +0000 2025","0","Ikuti Kelas Pajak Coretax - Simulasi Pengisian SPT Tahunan PPh Badan. Kelas Pajak ini hanya untuk Wajib Pajak Pusat yang terdaftar di KPP Pratama Bekasi Utara. Untuk pendaftaran silakan DM taxmin IG kami di: https://t.co/vo4A3odvgo @ditjenpajakri @pajakjabar3 https://t.co/K2RZUe4mrL","1979727324821282838","https://pbs.twimg.com/media/G3lngh2XoAARc9v.jpg","","in","","0","0","0","https://x.com/undefined/status/1979727324821282838","1727875817961930752",
"1979722620137533553","Sun Oct 19 01:33:48 +0000 2025","5","Astaghfirullah coretax️ di jam kerja gak bisa dipake disuruh cari di luar jam sibuk. Di hari minggu ternyata dia down time Tolong dong perpanjang waktu upload masa pajak september kalo gitu... Senin pasti bakalan sulit juga","1979722620137533553","","","in","","0","1","0","https://x.com/undefined/status/1979722620137533553","1002707505812680704",
"1979507683524014422","Sat Oct 18 11:19:43 +0000 2025","0","eaaaaa back to reality habis honeymoon manis manis langsung ketemunya coretax erorrrrrr","1979507683524014422","","","in","","0","0","0","https://x.com/undefined/status/1979507683524014422","1546746310123917312",
"1979504494846296315","Sat Oct 18 11:07:03 +0000 2025","0","kenapalah kak coretax ini masih merajuk dia.... https://t.co/AC1mq6eVCi","1979504494846296315","https://pbs.twimg.com/media/G3ic2OhXkAAPQ6z.jpg","","in","","0","2","0","https://x.com/undefined/status/1979504494846296315","1471805548639047682",
"1979503085816021456","Sat Oct 18 11:01:27 +0000 2025","1","masuk surga jalur sabar bekerja dgn coretax","1979503085816021456","","","in","","0","3","1","https://x.com/undefined/status/1979503085816021456","1452864666204401664",
"1979148628058161521","Sat Oct 18 10:53:58 +0000 2025","0","@DitjenPajakRI Min saya UMKM dgn PPh final bayar sendiri apa juga wajib pakai coretax.","1979501202053439941","","DitjenPajakRI","in","","0","0","0","https://x.com/undefined/status/1979501202053439941","699130044484980736",
"1979500800813810092","Sat Oct 18 10:52:22 +0000 2025","2","aslian gua mau upload FPK dr kmrn gak bisa kocak dah coretax tadi giliran ada kalimat successful upload faktur malah ga berubah statusnya msh stay creat and yahh today i gaggal kirim inv.....","1979500800813810092","","","in","","0","1","1","https://x.com/undefined/status/1979500800813810092","1429665355702571009",
"1979499827231953249","Sat Oct 18 10:48:30 +0000 2025","3","cape bgt sm coretax gajelas ","1979499827231953249","","","in","","0","0","0","https://x.com/undefined/status/1979499827231953249","1528907446072143872",
"1979496295955140877","Sat Oct 18 10:34:28 +0000 2025","0","turun gunung alias tbtb rajin ngetweet grgr coretax error","1979496295955140877","","","in","","0","0","0","https://x.com/undefined/status/1979496295955140877","1547588053266755585",
"1979495845562294505","Sat Oct 18 10:32:41 +0000 2025","1","@kring_pajak udah seminggu coretax error dan hari ini makin parah minimal bikin announcement jika coretax sedang error dan info kapan jadwal perbaikan akan dilaksanakan.","1979495845562294505","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1979495845562294505","1547588053266755585",
"1979457056827674754","Sat Oct 18 10:17:55 +0000 2025","0","@eriyka_ wkwkkw klo aku gara coretax error aku nntn aja ketiduran tapi ngantuk bgt","1979492130596044857","","eriyka_","in","","0","1","0","https://x.com/undefined/status/1979492130596044857","1011521265612435456",
"1979488795205742783","Sat Oct 18 10:04:40 +0000 2025","0","@kring_pajak min coretax sabtu minggu emg gangguan apa gmn","1979488795205742783","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1979488795205742783","225492246",
"1979485955997536292","Sat Oct 18 09:53:23 +0000 2025","0","coretax lu kapan ga errornya si anj","1979485955997536292","","","in","","0","0","0","https://x.com/undefined/status/1979485955997536292","1090235418455375877",
"1979482676659917153","Sat Oct 18 09:40:21 +0000 2025","0","Thx coretax hari ini aku gagal tagihan krn ngga bisa upload faktur Thx sudah bikin kerjaanku makin menumpuk di hari senin besok Lain kali maintanance tuh malem. Ngga semua kantor senin - jumat kek kalian","1979482676659917153","","","in","","0","0","0","https://x.com/undefined/status/1979482676659917153","1682679308",
"1979480994047787136","Sat Oct 18 09:33:40 +0000 2025","0","Harus sesabar apa sih kalo ngadepin coretax","1979480994047787136","","","in","","0","0","0","https://x.com/undefined/status/1979480994047787136","704815530",
"1979458466872987799","Sat Oct 18 09:19:51 +0000 2025","0","@milkteageprek @mrsyamashyta udh bisa blom ya kak coretax nya?","1979477514440613978","","milkteageprek","in","","0","2","0","https://x.com/undefined/status/1979477514440613978","1016886240191246337",
"1979458466872987799","Sat Oct 18 09:04:47 +0000 2025","0","@mrsyamashyta mau aminin tapi bisa jadi mati nya gara gara coretax juga ","1979473725738328186","","10969ralia","in","","0","1","0","https://x.com/undefined/status/1979473725738328186","1922839192134139904",
"1979458466872987799","Sat Oct 18 09:02:58 +0000 2025","0","@milkteageprek Masuk surga jalur coretax banget ini mah:)))))","1979473269456822710","","milkteageprek","in","","0","1","0","https://x.com/undefined/status/1979473269456822710","1408326295897870337",
"1979464720118878582","Sat Oct 18 08:29:00 +0000 2025","0","KPP Pratama Poso telah menyelenggarakan kelas pajak SPT Tahunan melalui Coretax di Kantor Bappelitbangda Morowali Utara (Kamis 17/10). Kegiatan ini dilaksanakan pada sesi kedua yaitu pukul 13.00 s.d. 16.00 WITA dengan mengundang Wajib Pajak Badan di wilayah Morowali Utara. https://t.co/FuSfvWUKFK","1979464720118878582","https://pbs.twimg.com/media/G3h4p92XcAAGtaC.jpg","","in","","0","0","0","https://x.com/undefined/status/1979464720118878582","3237625305",
"1979464547439382661","Sat Oct 18 08:28:19 +0000 2025","0","KPP Pratama Poso telah menyelenggarakan kelas pajak SPT Tahunan melalui Coretax di Kantor Bappelitbangda Morowali Utara (Kamis 16/10). Kegiatan ini dilaksanakan pada sesi pertama pada pagi hari yaitu pukul 09.00 s.d. 12.00 WITA dengan mengundang Wajib Pajak OPD Morowali Utara. https://t.co/kqEv7G6wiB","1979464547439382661","https://pbs.twimg.com/media/G3h4gIsXMAACgkB.jpg","","in","","0","0","0","https://x.com/undefined/status/1979464547439382661","3237625305",
"1979464374223016019","Sat Oct 18 08:27:38 +0000 2025","0","KPP Pratama Poso telah menyelenggarakan kelas pajak Pelaporan SPT Tahunan melalui Coretax di Kantor Dinas Pendidikan Morowali Utara (Rabu 15/10). Kegiatan ini dihadiri lebih dari 60 Wajib Pajak ASN di lingkungan Dinas Pendidikan Morowali Utara. Yuk simak rekap kegiatannya! https://t.co/qwdV1wr3Qh","1979464374223016019","https://pbs.twimg.com/media/G3h4UopXsAAUwdN.jpg","","in","","0","0","0","https://x.com/undefined/status/1979464374223016019","3237625305",
"1979464180559466525","Sat Oct 18 08:26:51 +0000 2025","0","KPP Pratama Poso telah menyelenggarakan kelas pajak SPT Tahunan melalui Coretax di Kantor Bappelitbangda Morowali Utara (Selasa 14/10). Kegiatan ini dilaksanakan pada sesi kedua yaitu pukul 13.00 s.d. 16.00 WITA dengan mengundang Wajib Pajak Badan di wilayah Morowali Utara. https://t.co/eSQYQeDXps","1979464180559466525","https://pbs.twimg.com/media/G3h4K3JWUAAf-Lv.jpg","","in","","0","0","0","https://x.com/undefined/status/1979464180559466525","3237625305",
"1979464005992485242","Sat Oct 18 08:26:10 +0000 2025","0","KPP Pratama Poso telah menyelenggarakan kelas pajak SPT Tahunan melalui Coretax di Kantor Bappelitbangda Morowali Utara (Selasa 14/10). Kegiatan ini dilaksanakan pada sesi pertama pada pagi hari yaitu pukul 09.00 s.d. 12.00 WITA dengan mengundang Wajib Pajak OPD Morowali Utara. https://t.co/k2uVOFWcOf","1979464005992485242","https://pbs.twimg.com/media/G3h3-x7XcAAYwsW.jpg","","in","","0","1","0","https://x.com/undefined/status/1979464005992485242","3237625305",
"1979462956783108227","Sat Oct 18 08:22:00 +0000 2025","1","perhatian 2 x 24 jam sama coretax aja aku sanggup apalagi perhatian aku sama kamu eaaaa https://t.co/ySZN1Cum2l","1979462956783108227","https://pbs.twimg.com/media/G3h3ELAWQAAnLce.jpg","","in","","0","0","0","https://x.com/undefined/status/1979462956783108227","1653119832",
"1979458875859570886","Sat Oct 18 08:05:47 +0000 2025","1","Ya Allah berikanlah hamba kemudahan dalam meng-akses Coretax sejak kemaren ngadat terus Ya Allah ","1979458875859570886","","","in","","0","0","0","https://x.com/undefined/status/1979458875859570886","1338750372",
"1979456027969098182","Sat Oct 18 07:54:28 +0000 2025","3","Apakah sdh ada yg bisa upload fpk di coretax? Mohon infonya","1979456027969098182","","","in","","0","3","0","https://x.com/undefined/status/1979456027969098182","2285906310",
"1979455563122774282","Sat Oct 18 07:52:37 +0000 2025","1","ribet ya rupanya ngisi coretax sibal https://t.co/phaN2QwFLp","1979455563122774282","https://pbs.twimg.com/media/G3hwHplWwAAdzdG.jpg","","in","","0","0","0","https://x.com/undefined/status/1979455563122774282","1651169706601242625",
"1979454484666552467","Sat Oct 18 07:48:20 +0000 2025","5","ya Allah semoga yg suka korupsi uang pajak sampe djp gabisa bikin website coretax yang bener kena azab ya Allah","1979454484666552467","","","in","","0","0","2","https://x.com/undefined/status/1979454484666552467","1456768436873297926",
"1979358687023288509","Sat Oct 18 07:43:00 +0000 2025","1","@halizanees @kring_pajak Iyakann akhirnya kulepas senin aja deh coretax kalo sabtu selalu agak lain eh tapi senin tgl 20 pasti servernya penuh","1979453145144303764","","halizanees","in","","0","0","0","https://x.com/undefined/status/1979453145144303764","1424386780661305351",
"1979447986271981677","Sat Oct 18 07:22:30 +0000 2025","0","@kring_pajak ini kenapa ya kak mau buat faktur kode 008 pas upload ke coretax failed muncul keterangan seperti itu https://t.co/7uXwZA0KWp","1979447986271981677","https://pbs.twimg.com/media/G3hpO-3WoAATrEJ.jpg","kring_pajak","in","","0","2","0","https://x.com/undefined/status/1979447986271981677","250967784",
"1979442704896655580","Sat Oct 18 07:01:31 +0000 2025","3","Tuham bersma pejuang coretax semoga penuang coretax urusannya di permudahkan","1979442704896655580","","","in","","0","1","0","https://x.com/undefined/status/1979442704896655580","1602515847498473472",
"1979442490810994749","Sat Oct 18 07:00:40 +0000 2025","2","Npwp online coretax kok stuck di ubah sandi ya? Padahal semua klom udah diisi ada yg bisa sharing solusinya bagaimana inih sodara²? https://t.co/EP4kiV9xGp","1979442490810994749","https://pbs.twimg.com/media/G3hkdHMXIAAoThy.jpg","","in","","0","7","0","https://x.com/undefined/status/1979442490810994749","1032222937",
"1979437956206399972","Sat Oct 18 06:42:39 +0000 2025","12","dari jam 8 pagi smoga kt smua masuk surga kecuali yg bikin coretax https://t.co/VpsbFnuNLv","1979437956206399972","https://pbs.twimg.com/media/G3hgSrtXwAA7rvj.png","","in","","0","1","5","https://x.com/undefined/status/1979437956206399972","1102084725030580224",
"1979437223603826940","Sat Oct 18 06:39:44 +0000 2025","0","Greget Purbaya Soal Coretax: Salah Desain dan Bikin Penerimaan Lambat Simak rangkuman artikel perpajakan terpopuler dalam sepekan periode 13-17 Oktober 2025 #ddtc #ddtcnews #beritapajaksepekan #coretax #coretaxsystem #Purbaya #BPN #LaporPakPurbaya https://t.co/6hqPFskksK","1979437223603826940","","","in","","0","0","0","https://x.com/undefined/status/1979437223603826940","743982727095947265",
"1979431328245518662","Sat Oct 18 06:16:19 +0000 2025","2","@kring_pajak urus kek coretax nya ini mau lapor jad gabisa gaada pemberitahuan pula nanti kalo denda yg tanggung jawab ttp wp","1979431328245518662","","kring_pajak","in","","0","0","0","https://x.com/undefined/status/1979431328245518662","1016886240191246337",
"1979429237502415146","Sat Oct 18 06:08:00 +0000 2025","1","@kring_pajak siang min mau tanya apa hari ini sedang ada gangguan di aplikasi coretax karena dr pagi tidak bisa upload faktur","1979429237502415146","","kring_pajak","in","","0","2","0","https://x.com/undefined/status/1979429237502415146","156489940",
"1979428904051052882","Sat Oct 18 06:06:41 +0000 2025","2","demi Allah benci bgt sama coretax","1979428904051052882","","","in","","0","0","0","https://x.com/undefined/status/1979428904051052882","1265945336364687361",
"1979427178166333689","Sat Oct 18 05:59:49 +0000 2025","3","tuhan bersama pejuang coretax","1979427178166333689","","","in","","0","0","0","https://x.com/undefined/status/1979427178166333689","1011474047803187201",
"1979425322169962557","Sat Oct 18 05:52:27 +0000 2025","2","Jangan buka coretax di hari Sabtu. Mungkin baru maintenance atau memang gabisa diakses karena pegawainya libur‍️","1979425322169962557","","","in","","0","0","0","https://x.com/undefined/status/1979425322169962557","1232458612653445120",
"1979423877047685370","Sat Oct 18 05:46:42 +0000 2025","2","gila itungan udah seminggu lebih coretax makin menjadi jadi ","1979423877047685370","","","in","","0","1","0","https://x.com/undefined/status/1979423877047685370","1502854781760540672",
"1979423549346714084","Sat Oct 18 05:45:24 +0000 2025","1","ini masih gabisa aja dah uploud sign nya coretax kocakkkkk","1979423549346714084","","","in","","0","1","0","https://x.com/undefined/status/1979423549346714084","1340642389916991492",
"1978021503351636378","Sat Oct 18 05:43:17 +0000 2025","0","@Ikhwanudinche @DitjenPajakRI Bantu jawab..iya wajib aktifkan akun coretax karena mulai tahun depan pelaporan SPT Tahunan 2026 sudah menggunakan coretax","1979423016170983544","","Ikhwanudinche","in","","0","1","0","https://x.com/undefined/status/1979423016170983544","277977142",
"1978989772686131673","Sat Oct 18 05:37:40 +0000 2025","1","@marlina_idha lapor coretax yg lemot bgt bikin org jdi stresss bisa ga ya","1979421603479056751","","marlina_idha","in","","0","1","0","https://x.com/undefined/status/1979421603479056751","1507510062784589826",
"1978021503351636378","Sat Oct 18 05:32:03 +0000 2025","0","@DitjenPajakRI Apakah setiap wajib pajak harus aktifin coretax sekalipun laporan pajaknya selalu nol?","1979420187226182037","","DitjenPajakRI","in","","0","1","0","https://x.com/undefined/status/1979420187226182037","1314194954508402688",
"1979416981628686705","Sat Oct 18 05:19:18 +0000 2025","0","coretax kenapa gabisa upload fakturrrrr sihhh","1979416981628686705","","","in","","0","1","0","https://x.com/undefined/status/1979416981628686705","1438343655375343626",
"1979416972946477255","Sat Oct 18 05:19:16 +0000 2025","1","Upload fpk gabisa signing gabisa INI CORETAX BISANYA APA COBA. CUMA BISA NGABISIN WAKTU NGABISIN EMOSI AJA","1979416972946477255","","","in","","0","0","0","https://x.com/undefined/status/1979416972946477255","1609213665458143232",
"1979416314331754814","Sat Oct 18 05:16:39 +0000 2025","0","Pdhl udh bbrp hari ini nahan2 diri ga ngatain coretax tapiiii skrgggg udhhhh gaaaa tahannn lggggg sumpahhhhhhhhhh webbbbbb rusakkkkkkkkkkkkkk","1979416314331754814","","","in","","0","0","0","https://x.com/undefined/status/1979416314331754814","1609213665458143232",
"1979414261895172601","Sat Oct 18 05:08:30 +0000 2025","0","coretax ini nyusahin shtttt","1979414261895172601","","","in","","0","0","0","https://x.com/undefined/status/1979414261895172601","1417835155",
"1979413266830102591","Sat Oct 18 05:04:33 +0000 2025","0","Coretax kapan bener si? Upload faktu pajak 1 aja uda error dari tgl 15 tadi Sampe hari ini gagal error Impor pun gak bisa hari ini ","1979413266830102591","","","in","","0","0","0","https://x.com/undefined/status/1979413266830102591","1612660219854868481",
"1979413005730484428","Sat Oct 18 05:03:30 +0000 2025","0","Seminggu full tiap hari misuh2 coretax","1979413005730484428","","","in","","0","0","0","https://x.com/undefined/status/1979413005730484428","158992321",
"1979407294061502895","Sat Oct 18 04:40:49 +0000 2025","0","Allahu akbar coretax kata gua yang normal-normal aja si :( https://t.co/n5yMjUhQab","1979407294061502895","https://pbs.twimg.com/media/G3hEca5XYAA5JZf.jpg","","in","","0","0","0","https://x.com/undefined/status/1979407294061502895","1494110868",
"1979407277481431106","Sat Oct 18 04:40:45 +0000 2025","0","SUMPAH E CORETAX KEK TAI","1979407277481431106","","","in","","0","0","0","https://x.com/undefined/status/1979407277481431106","1010190396654215168",
"1979406592190877954","Sat Oct 18 04:38:01 +0000 2025","0","coretax nih ajg banget","1979406592190877954","","","in","","0","2","0","https://x.com/undefined/status/1979406592190877954","1379430850735972353",
"1979405040558444686","Sat Oct 18 04:31:51 +0000 2025","0","@kring_pajak min saya mau upload file xml di coretax knp muncul error seperti ini ya? Tolong solusinya min https://t.co/oMeVgws2Hk","1979405040558444686","https://pbs.twimg.com/media/G3hCZRUWsAAtQ-K.jpg","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1979405040558444686","103502680",
"1979402718172320182","Sat Oct 18 04:22:38 +0000 2025","0","coretax astaga naga mepet tanggal lapor malah erorr buset dah sengaja kh","1979402718172320182","","","in","","0","0","0","https://x.com/undefined/status/1979402718172320182","1016886240191246337",
"1979401487341228416","Sat Oct 18 04:17:44 +0000 2025","0","kocak bgt coretax skrg yg lemot sign nya","1979401487341228416","","","in","","0","0","0","https://x.com/undefined/status/1979401487341228416","1340642389916991492",
"1979399761934631219","Sat Oct 18 04:10:53 +0000 2025","0","tinggal up faktur doang ini ya Allah coretax lu zolim banget sama gw","1979399761934631219","","","in","","0","0","0","https://x.com/undefined/status/1979399761934631219","1216293220193189891",
"1979399575518712012","Sat Oct 18 04:10:08 +0000 2025","0","coretax gak bisa tanda tangan ","1979399575518712012","","","in","","0","0","0","https://x.com/undefined/status/1979399575518712012","960650970001625088",
"1979399271729500631","Sat Oct 18 04:08:56 +0000 2025","1","Ini sign coretax kapan bisanya ya @kring_pajak","1979399271729500631","","","in","","0","0","0","https://x.com/undefined/status/1979399271729500631","1340994780663201793",
"1979399225436967009","Sat Oct 18 04:08:45 +0000 2025","0","uda di tahap mau nangis grgr coretax ","1979399225436967009","","","in","","0","0","0","https://x.com/undefined/status/1979399225436967009","1896764249797767168",
"1979398602939338771","Sat Oct 18 04:06:17 +0000 2025","1","Ada yg tau gk sih ini solusi nya gmna? #coretax @kring_pajak https://t.co/bZznRIFYCf","1979398602939338771","https://pbs.twimg.com/media/G3g8iefXcAA-Y5s.jpg","","in","","0","4","0","https://x.com/undefined/status/1979398602939338771","2720516050",
"1979355571196432846","Sat Oct 18 01:15:17 +0000 2025","1","Coretax error ahh gaada kolom ttd nulis paraphrase mana woy","1979355571196432846","","","in","","0","0","0","https://x.com/undefined/status/1979355571196432846","1424386780661305351",
